Company Name,Job Title,Salaries Reported,Location,Salary
HDFC ERGO Health Insurance,Data Scientist,1,Bangalore,500000
Voice Data Solutions,Data Scientist,1,Bangalore,2046452
AXA GO Business Operations,Data Scientist,1,Bangalore,1477340
CSC,Data Scientist,1,Bangalore,1043598
Ugam,Data Scientist,1,Bangalore,2141072
BigHaat,Data Scientist,1,Bangalore,15049
SKF,Data Scientist,1,Bangalore,829587
Rubixe,Data Scientist,1,Bangalore,35000
Silicon Valley Bank,Data Scientist,1,Bangalore,226047
NNT Corp.,Data Scientist,1,Bangalore,1700000
Congregation Brit Shalom,Data Scientist,1,Bangalore,619069
Prometheus Group,Data Scientist,1,Bangalore,2000000
Aashish sharma,Data Scientist,1,Bangalore,1225579
LinkedIn,Data Scientist,1,Bangalore,54962
Datalicious,Data Scientist,1,Bangalore,1621204
Quinbay,Data Scientist,1,Bangalore,304193
Bajaj Finance,Data Scientist,1,Bangalore,1637162
VINAYA KUMAR,Data Scientist,1,Bangalore,800000
Real Time Signals,Data Scientist,1,Bangalore,344648
Zealeers Technologies,Data Scientist,1,Bangalore,963482
Alliance Data,Data Scientist,1,Bangalore,35306
Lava International,Data Scientist,1,Bangalore,641727
Impact Analytics,Data Scientist,1,Bangalore,25662
NetApp,Data Scientist,1,Bangalore,1000000
Anheuser-Busch InBev,Data Scientist,1,Bangalore,1124740
Siemens,Data Scientist,1,Bangalore,41271
Microland,Data Scientist,1,Bangalore,3070054
Rubixe,Data Scientist,1,Bangalore,30953
Piramal Enterprises,Data Scientist,1,Bangalore,1430000
Synopsys,Data Scientist,1,Bangalore,382412
Kukun enterprise,Data Scientist,1,Bangalore,1558095
Sahaj Software Solutions,Data Scientist,1,Bangalore,904403
AnalytixLabs,Data Scientist,1,Bangalore,43081
SM NetServ Technologies,Data Scientist,1,Bangalore,600000
Colt Technology Services,Data Scientist,1,Bangalore,1000000
Walmart Global Tech,Data Scientist,1,Bangalore,56237
Global Talent Pool,Data Scientist,1,Bangalore,1980492
Société Générale,Data Scientist,1,Bangalore,9568943
R.S. Agarwal & Associates,Data Scientist,1,Bangalore,56237
Digité,Data Scientist,1,Bangalore,20740
HWI,Data Scientist,1,Bangalore,1687111
Corvi LED Light,Data Scientist,1,Bangalore,51849
Naveen Engineering,Data Scientist,1,Bangalore,10318
NCBS,Data Scientist,1,Bangalore,425761
Coursera,Data Scientist,1,Bangalore,100
Rubicon Red,Data Scientist,1,Bangalore,46750
Arjun Kappor,Data Scientist,1,Bangalore,675000
Brisk Technologies,Data Scientist,1,Bangalore,802609
MiQ,Data Scientist,1,Bangalore,1674802
Eat Local Eat Natural,Data Scientist,1,Bangalore,26763
Nityo Infotech,Data Scientist,1,Bangalore,401958
Analysts,Data Scientist,1,Bangalore,830984
Attra,Data Scientist,1,Bangalore,2700000
Zopper,Data Scientist,1,Bangalore,2360899
Innodatatics,Data Scientist,1,Bangalore,845000
myGate,Data Scientist,1,Bangalore,1343505
Jaitra,Data Scientist,1,Bangalore,1517028
SLK Group,Data Scientist,1,Bangalore,259682
CAP FORCE,Data Scientist,1,Bangalore,18697
Darashaw Consultants,Data Scientist,1,Bangalore,208977
Tapzo,Data Scientist,1,Bangalore,26230
Synopsys,Data Scientist,1,Bangalore,30000
Kapil IT Solutions,Data Scientist,1,Bangalore,206356
LatentView Analytics,Data Scientist,1,Bangalore,462369
Ocwen Financial,Data Scientist,1,Bangalore,1221368
K & K Technical Group,Data Scientist,1,Bangalore,212940
Cornerstone OnDemand,Data Scientist,1,Bangalore,1883009
American Language Communication Center,Data Scientist,1,Bangalore,1013978
TerraBlue XT,Data Scientist,1,Bangalore,421370
Kabbage,Data Scientist,1,Bangalore,404907
GetMyUni,Data Scientist,1,Bangalore,856429
Nones,Data Scientist,1,Bangalore,100000
EMPLOYERS,Data Scientist,1,Bangalore,1238138
Pluto7,Data Scientist,1,Bangalore,49235
shruti pateriya,Data Scientist,1,Bangalore,51849
Infinite Computer Solutions,Data Scientist,1,Bangalore,1673063
TVM Infotech,Data Scientist,1,Bangalore,20584
Impact Analytics,Data Scientist,1,Bangalore,850169
Crytonix Solutions,Data Scientist,1,Bangalore,500000
Motorola Solutions,Data Scientist,1,Bangalore,1451778
TCS e-Serve International,Data Scientist,1,Bangalore,1163669
Admit.me,Data Scientist,1,Bangalore,1973587
Envestnet,Data Scientist,1,Bangalore,1566004
ExcelR,Data Scientist,1,Bangalore,370468
Digité,Data Scientist,1,Bangalore,811180
REACH Technologies,Data Scientist,1,Bangalore,11247
Enquero,Data Scientist,1,Bangalore,1029200
KPMG,Data Scientist,1,Bangalore,1622364
CrowdANALYTIX,Data Scientist,1,Bangalore,750000
The Alacer Group,Data Scientist,1,Bangalore,1558095
Yodlee,Data Scientist,1,Bangalore,39366
The General,Data Scientist,1,Bangalore,1000000
Cerulean Information Technology,Data Scientist,1,Bangalore,1027486
Srijan Technologies,Data Scientist,1,Bangalore,1029200
Google,Data Scientist,1,Bangalore,5000000
Rajat Minerals,Data Scientist,1,Bangalore,371441
Sanjay Ghodawat Group of Institutions,Data Scientist,1,Bangalore,550000
TeamLease Staffing Solutions,Data Scientist,1,Bangalore,506989
Jarvis Technology & Strategy Consulting,Data Scientist,1,Bangalore,1253863
TELiBrahma,Data Scientist,1,Bangalore,53527
IDK,Data Scientist,1,Bangalore,602937
HTC Global Services,Data Scientist,1,Bangalore,800000
BizViz Technologies,Data Scientist,1,Bangalore,341748
CAPA - Centre for Aviation,Data Scientist,1,Bangalore,5995002
CoffeeBeans Consulting,Data Scientist,1,Bangalore,668498
Neewee,Data Scientist,1,Bangalore,15438
Aegis,Data Scientist,1,Bangalore,360220
RDA Labs,Data Scientist,1,Bangalore,1994432
iNurture Education Solutions,Data Scientist,1,Bangalore,15210
IBM,Data Scientist,1,Bangalore,1203913
GE,Data Scientist,1,Bangalore,488541
Nagendran & Co,Data Scientist,1,Bangalore,601957
Avian Acquisition,Data Scientist,1,Bangalore,1391697
NIT Jalandhar,Data Scientist,1,Bangalore,40000
Indecomm Global Services,Data Scientist,1,Bangalore,1498750
Scalein,Data Scientist,1,Bangalore,1498750
Ritwik IT Services,Data Scientist,1,Bangalore,722247
DBS Bank,Data Scientist,1,Bangalore,1558095
Wells Fargo,Data Scientist,1,Bangalore,1832052
Fiverr Inc.,Data Scientist,1,Bangalore,30419
BuddhiMed Technologies,Data Scientist,1,Bangalore,1298412
Infosys,Data Scientist,1,Bangalore,511613
Wizely,Data Scientist,1,Bangalore,2455743
Nestaway Technologies,Data Scientist,1,Bangalore,1708740
Mate Labs,Data Scientist,1,Bangalore,16871
Artis signature,Data Scientist,1,Bangalore,7524456
Sprinklr,Data Scientist,1,Bangalore,32116
Niama-Riesser,Data Scientist,1,Bangalore,251393
Edyoo Technologies,Data Scientist,1,Bangalore,400000
CareerNet Consulting,Data Scientist,1,Bangalore,2376590
OTO Capital,Data Scientist,1,Bangalore,1746726
OkCredit,Data Scientist,1,Bangalore,301469
Rapido,Data Scientist,1,Bangalore,2700000
Ninestars Information Technologies,Data Scientist,1,Bangalore,325000
ORMAE,Data Scientist,1,Bangalore,74938
Amar Singh Chawal Wala,Data Scientist,1,Bangalore,1693803
D2K Technologies India,Data Scientist,1,Bangalore,18199
W.O. Insurance Brokers,Data Scientist,1,Bangalore,351141
Indian Institute of Science,Data Scientist,1,Bangalore,1849475
Apra Labs,Data Scientist,1,Bangalore,108230
Clairvolex,Data Scientist,1,Bangalore,1600000
Amazon,Data Scientist,1,Bangalore,999998
EagleView,Data Scientist,1,Bangalore,37584
Samsung India Electronics,Data Scientist,1,Bangalore,161554
Syhg,Data Scientist,1,Bangalore,50000
NIIT,Data Scientist,1,Bangalore,700000
Navigare,Data Scientist,1,Bangalore,1003261
Insight Data Science,Data Scientist,1,Bangalore,25000
Self,Data Scientist,1,Bangalore,846233
Datalogic,Data Scientist,1,Bangalore,200000
XYZ,Data Scientist,1,Bangalore,25000
GlobalData,Data Scientist,1,Bangalore,30419
KhataBook,Data Scientist,1,Bangalore,2433547
Meta,Data Scientist,1,Bangalore,4514674
Invendis Technologies India,Data Scientist,1,Bangalore,1507343
Johnson Controls,Data Scientist,1,Bangalore,1238138
Toyota North America,Data Scientist,1,Bangalore,912580
Yotta Systems,Data Scientist,1,Bangalore,38493
AIndra Labs,Data Scientist,1,Bangalore,25349
Neha Bhakat,Data Scientist,1,Bangalore,700011
IDC (International Data Corporation),Data Scientist,1,Bangalore,452203
Batlivala & Karani Securities,Data Scientist,1,Bangalore,617520
& Other Stories,Data Scientist,1,Bangalore,722247
Play Games24x7,Data Scientist,1,Bangalore,2000000
Sportz Village Schools,Data Scientist,1,Bangalore,30979
CoRover,Data Scientist,1,Bangalore,11142
Fresherworld.com,Data Scientist,1,Bangalore,730802
Abhinav Immigration Services Pvt. Ltd.,Data Scientist,1,Bangalore,1324539
Tekion,Data Scientist,1,Bangalore,1983605
Dollar Loan Center,Data Scientist,1,Bangalore,1031782
Lincode,Data Scientist,1,Bangalore,608387
Sigmoid Analytics,Data Scientist,1,Bangalore,1203913
Blah,Data Scientist,1,Bangalore,1044003
Genpact,Data Scientist,1,Bangalore,12381
Musubi Management,Data Scientist,1,Bangalore,70655
Searce,Data Scientist,1,Bangalore,601957
First Student,Data Scientist,1,Bangalore,20550
CSIR-NGRI,Data Scientist,1,Bangalore,28119
Schneider Electric,Data Scientist,1,Bangalore,36143
Smarter BIZ Technologies,Data Scientist,1,Bangalore,518492
INSUD PHARMA,Data Scientist,1,Bangalore,600000
Routematic,Data Scientist,1,Bangalore,1216773
Multi Recruit,Data Scientist,1,Bangalore,1937670
kanth,Data Scientist,1,Bangalore,15000
Simplify360,Data Scientist,1,Bangalore,189616
ZestMoney,Data Scientist,1,Bangalore,1541228
Cisco Systems,Data Scientist,1,Bangalore,807768
Himani,Data Scientist,1,Bangalore,500000
redBus India,Data Scientist,1,Bangalore,2194861
qplum,Data Scientist,1,Bangalore,4885471
Rajat Basak,Data Scientist,1,Bangalore,501630
Kyndryl,Data Scientist,1,Bangalore,900000
Analytical Wizards,Data Scientist,1,Bangalore,30979
YGroup Companies,Data Scientist,1,Bangalore,1600600
Virtual Employee,Data Scientist,1,Bangalore,22000
Suhana Shabnam,Data Scientist,1,Bangalore,2073969
Elasto Tech Industries,Data Scientist,1,Bangalore,883159
Anonymous,Data Scientist,1,Bangalore,601957
Saksoft,Data Scientist,1,Bangalore,1880795
Neviton,Data Scientist,1,Bangalore,1123652
High Peak Software,Data Scientist,1,Bangalore,900000
Fiscalia General de Justicia del Estado de Mexico,Data Scientist,1,Bangalore,214107
Megha Engineering and Infrastructure,Data Scientist,1,Bangalore,17996
Zebra Technologies,Data Scientist,1,Bangalore,1239174
na,Data Scientist,1,Bangalore,500000
JoulestoWatts Business Solutions,Data Scientist,1,Bangalore,807768
NoBroker,Data Scientist,1,Bangalore,103698
Airbus,Data Scientist,1,Bangalore,85643
Jupiter Money,Data Scientist,1,Bangalore,1926965
Unified Healthcare Group,Data Scientist,1,Bangalore,51374
DataScientest,Data Scientist,1,Bangalore,409290
upGrad,Data Scientist,1,Bangalore,100490
Inceptua,Data Scientist,1,Bangalore,309535
Kinara Capital,Data Scientist,1,Bangalore,1003261
Hudl,Data Scientist,1,Bangalore,300978
Chemdiqas R & D,Data Scientist,1,Bangalore,666056
Freelance,Data Scientist,1,Bangalore,3250773
Tricog Health Services,Data Scientist,1,Bangalore,736073
Everyday Health Group,Data Scientist,1,Bangalore,1849758
Other,Data Scientist,1,Bangalore,1029200
Defence Research & Development Organisation,Data Scientist,1,Bangalore,13275
Raja Software Labs,Data Scientist,1,Bangalore,538385
Precifab Technologies,Data Scientist,1,Bangalore,36641
RockYou,Data Scientist,1,Bangalore,501630
JBT Corporation,Data Scientist,1,Bangalore,104400
Nucsoft,Data Scientist,1,Bangalore,337422
Flip Robo,Data Scientist,1,Bangalore,35171
Dacasa Financeira,Data Scientist,1,Bangalore,3132009
Kaplan,Data Scientist,1,Bangalore,1960385
Speridian Technologies,Data Scientist,1,Bangalore,88854
Evarcity,Data Scientist,1,Bangalore,361426
Danske IT and Support Services,Data Scientist,1,Bangalore,1635359
Unemployed Professors,Data Scientist,1,Bangalore,1238138
DataScientest,Data Scientist,1,Bangalore,502235
Target,Data Scientist,1,Bangalore,52244
down to up,Data Scientist,1,Bangalore,50000
lnterplast,Data Scientist,1,Bangalore,32116
Lucidity Consulting Group,Data Scientist,1,Bangalore,60839
Furlenco,Data Scientist,1,Bangalore,21672
MagicBricks,Data Scientist,1,Bangalore,1706945
Exdion,Data Scientist,1,Bangalore,601957
Happay,Data Scientist,1,Bangalore,969321
Automation Engineering,Data Scientist,1,Bangalore,30000
Government Engineering College,Data Scientist,1,Bangalore,405591
Eigenlytics,Data Scientist,1,Bangalore,21411
Sears,Data Scientist,1,Bangalore,852772
AdWyze,Data Scientist,1,Bangalore,31734
Apptio,Data Scientist,1,Bangalore,1500000
Accurence,Data Scientist,1,Bangalore,102323
EXL Service,Data Scientist,1,Bangalore,888153
i4u Labs,Data Scientist,1,Bangalore,2992992
Amara Raja,Data Scientist,1,Bangalore,36836
IntelliPredikt Technologies,Data Scientist,1,Bangalore,602937
iFuture Robotics,Data Scientist,1,Bangalore,702283
pion.ai,Data Scientist,1,Bangalore,50613
tabdbjsdo,Data Scientist,1,Bangalore,100000
Blackhawk Network,Data Scientist,1,Bangalore,1600000
Allianz,Data Scientist,1,Bangalore,24660
BT,Data Scientist,1,Bangalore,1350349
Infosys BPM,Data Scientist,1,Bangalore,731081
Dun & Bradstreet,Data Scientist,1,Bangalore,1904025
Zolo,Data Scientist,1,Bangalore,1221750
HSBC Electronic Data Processing India,Data Scientist,1,Bangalore,1622364
First Student,Data Scientist,1,Bangalore,56274
Inventeron Technologies And Business Solutions,Data Scientist,1,Bangalore,437437
qbeats,Data Scientist,1,Bangalore,480000
Symphony RetailAI,Data Scientist,1,Bangalore,1962431
College Internship Program,Data Scientist,1,Bangalore,15210
Goo-Goo Express Wash,Data Scientist,1,Bangalore,337422
Careerera,Data Scientist,1,Bangalore,1284643
Novozymes,Data Scientist,1,Bangalore,1841987
NeenOpal,Data Scientist,1,Bangalore,15660
neha gupta,Data Scientist,1,Bangalore,500000
Sling Media,Data Scientist,1,Bangalore,1206266
Futureware Technologies,Data Scientist,1,Bangalore,415492
Fortraiz Infosec,Data Scientist,1,Bangalore,823360
Confidential,Data Scientist,1,Bangalore,1432516
Freelancer,Data Scientist,1,Bangalore,1507
Maruti Suzuki,Data Scientist,1,Bangalore,30000
Maharshi,Data Scientist,1,Bangalore,783002
HSBC,Data Scientist,1,Bangalore,1200000
CommerceIQ,Data Scientist,1,Bangalore,2207174
Wipro,Data Scientist,1,Bangalore,1605804
Soroco,Data Scientist,1,Bangalore,1739484
StoneX,Data Scientist,1,Bangalore,1634312
Pluralsight,Data Scientist,1,Bangalore,1850000
Indian Statistical Institute,Data Scientist,1,Bangalore,27132
Samsung Research America,Data Scientist,1,Bangalore,1235040
Sabre,Data Scientist,1,Bangalore,2581613
Im a fresher stop asking me,Data Scientist,1,Bangalore,1400000
Tesco Bengaluru,Data Scientist,1,Bangalore,2512238
Big Data Science Research,Data Scientist,1,Bangalore,742880
Collabera,Data Scientist,1,Bangalore,511613
Gear up,Data Scientist,1,Bangalore,1125549
Allegion,Data Scientist,1,Bangalore,1288025
M-SIX Technology,Data Scientist,1,Bangalore,1012266
Evalueserve,Data Scientist,1,Bangalore,2000000
Orbinet Technologies,Data Scientist,1,Bangalore,722612
InnovatorsBay,Data Scientist,1,Bangalore,57698
Epsilon,Data Scientist,1,Bangalore,1693373
Sravathi AI Technology,Data Scientist,1,Bangalore,700000
Reliance Industries,Data Scientist,1,Bangalore,562370
GrayMatter Software Services,Data Scientist,1,Bangalore,622191
Elpis IT Solutions,Data Scientist,1,Bangalore,1712858
Prodotti Poliplastici,Data Scientist,1,Bangalore,506989
Sigmoid Analytics,Data Scientist,1,Bangalore,975232
Acies,Data Scientist,1,Bangalore,415492
Silfra Technologies,Data Scientist,1,Bangalore,740000
MiQ,Data Scientist,1,Bangalore,1500000
Enquero,Data Scientist,1,Bangalore,1480908
CommerceIQ,Data Scientist,1,Bangalore,100326
Safeducate Institute of Learning,Data Scientist,1,Bangalore,826553
Unbxd,Data Scientist,1,Bangalore,2838406
Hotify,Data Scientist,1,Bangalore,1336995
HT Media,Data Scientist,1,Bangalore,15210
Optimum Info Systems,Data Scientist,1,Bangalore,502448
Shiv Nadar University,Data Scientist,1,Bangalore,613936
Tata Health,Data Scientist,1,Bangalore,1124740
Okay.com,Data Scientist,1,Bangalore,214107
Deccan Infosystems,Data Scientist,1,Bangalore,515891
AXA,Data Scientist,1,Bangalore,101548
HyperWorks Imaging,Data Scientist,1,Bangalore,1555476
DataWeave,Data Scientist,1,Bangalore,1805869
Patrick,Data Scientist,1,Bangalore,421444
PlayShifu,Data Scientist,1,Bangalore,835202
Other,Data Scientist,1,Bangalore,107054
Exponentia DataLabs,Data Scientist,1,Bangalore,100000
Mindtree,Data Scientist,1,Bangalore,1073886
Artigiani Technologies,Data Scientist,1,Bangalore,716258
Jindal Aluminium,Data Scientist,1,Bangalore,480000
GE,Data Scientist,1,Bangalore,1238390
Netradyne,Data Scientist,1,Bangalore,1808811
Credit Suisse,Data Scientist,1,Bangalore,1500000
Freelancer,Data Scientist,1,Bangalore,1244381
Commonwealth Bank of Australia,Data Scientist,1,Bangalore,1555054
Cepheid,Data Scientist,1,Bangalore,963482
Talent Zone Consultants,Data Scientist,1,Bangalore,240871
Starcom Information Technology,Data Scientist,1,Bangalore,773836
Pexitics,Data Scientist,1,Bangalore,1200000
Not Applicable,Data Scientist,1,Bangalore,802609
Equinor,Data Scientist,1,Bangalore,2676340
Datascribe Technologies,Data Scientist,1,Bangalore,112474
Evive,Data Scientist,1,Bangalore,1238390
IBM,Data Scientist,1,Bangalore,502448
Akaike Technologies,Data Scientist,1,Bangalore,746629
Jupiter Money,Data Scientist,1,Bangalore,50699
Tenzai,Data Scientist,1,Bangalore,626402
Grab,Data Scientist,1,Bangalore,490608
Pratilipi,Data Scientist,1,Bangalore,3447524
PK,Data Scientist,1,Bangalore,1330194
Shashank Medi Pharma,Data Scientist,1,Bangalore,235379
Skandiabanken,Data Scientist,1,Bangalore,2046452
Rashi Information Services,Data Scientist,1,Bangalore,417954
NielsenIQ,Data Scientist,1,Bangalore,1105385
Practo Technologies,Data Scientist,1,Bangalore,1727725
Analytics India Magazine,Data Scientist,1,Bangalore,1605804
Couture AI,Data Scientist,1,Bangalore,2100000
Capital One,Data Scientist,1,Bangalore,26763
Mate Labs,Data Scientist,1,Bangalore,835202
Cognizant Technology Solutions,Data Scientist,1,Bangalore,433436
Litifer,Data Scientist,1,Bangalore,10449
vitrana,Data Scientist,1,Bangalore,1000000
o9 Solutions,Data Scientist,1,Bangalore,1070536
L Brands,Data Scientist,1,Bangalore,1567329
Nuartin Labs,Data Scientist,1,Bangalore,2508152
Freshworks,Data Scientist,1,Bangalore,5385118
Gradatim,Data Scientist,1,Bangalore,722247
Latitude Fintech,Data Scientist,1,Bangalore,1012266
D&B Technologies,Data Scientist,1,Bangalore,40000
LTI,Data Scientist,1,Bangalore,266039
BankBazaar,Data Scientist,1,Bangalore,1022786
Rapido,Data Scientist,1,Bangalore,31734
GCC services,Data Scientist,1,Bangalore,1237215
Dayananda Sagar College of Engineering,Data Scientist,1,Bangalore,618607
IceCream Labs,Data Scientist,1,Bangalore,25122
